"GEOID_JOIN","STATE_NAME","COUNTRY_NAME","hh_targeted","hh_adopted","avg_adoption_prob","capital_retained","remittance_prevented","tax_credit_cost","yield_income","adoption_rate","net_govt_benefit","roi_ratio"
"3000700","Montana","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3000800","Montana","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901906","Missouri","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901905","Missouri","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100300","Nebraska","Mexico",6,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901100","Missouri","Mexico",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2900901","Missouri","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2900902","Missouri","Mexico",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2900903","Missouri","Philippines",1,1,0.11,0.0,6336.0,0.0,0.0,1.0,6336.0,0.0
"2901001","Missouri","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901001","Missouri","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901001","Missouri","India",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901002","Missouri","Mexico",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901003","Missouri","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901005","Missouri","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901005","Missouri","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901005","Missouri","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901102","Missouri","El Salvador",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901903","Missouri","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901105","Missouri","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901200","Missouri","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901400","Missouri","Mexico",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901400","Missouri","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901600","Missouri","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901600","Missouri","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901803","Missouri","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901804","Missouri","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901805","Missouri","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901805","Missouri","Mexico",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2901902","Missouri","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100100","Nebraska","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100300","Nebraska","Somalia",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602901","Michigan","Mexico",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3300300","New Hampshire","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200410","Nevada","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200410","Nevada","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200411","Nevada","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200411","Nevada","Mexico",5,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200412","Nevada","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200412","Nevada","Philippines",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200413","Nevada","Mexico",5,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200413","Nevada","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200414","Nevada","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200415","Nevada","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3300100","New Hampshire","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3300600","New Hampshire","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200409","Nevada","India",3,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3300601","New Hampshire","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3300601","New Hampshire","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3300602","New Hampshire","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3300603","New Hampshire","El Salvador",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3300603","New Hampshire","India",1,1,0.09,0.0,7280.0,0.0,0.0,1.0,7280.0,0.0
"3300603","New Hampshire","Mexico",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3300701","New Hampshire","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3300900","New Hampshire","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3400101","New Jersey","Bangladesh",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3400101","New Jersey","Philippines",1,1,0.11,0.0,11431.2,0.0,0.0,1.0,11431.2,0.0
"3400102","New Jersey","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200409","Nevada","Philippines",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200408","Nevada","Philippines",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100600","Nebraska","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200101","Nevada","Bangladesh",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100702","Nebraska","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100801","Nebraska","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100801","Nebraska","Mexico",4,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100802","Nebraska","Mexico",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100901","Nebraska","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100902","Nebraska","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100902","Nebraska","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100903","Nebraska","Mexico",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100903","Nebraska","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100904","Nebraska","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3100904","Nebraska","Mexico",9,1,0.11,0.0,4266.0,0.0,0.0,0.111,4266.0,0.0
"3200102","Nevada","Bangladesh",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200407","Nevada","Philippines",3,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200102","Nevada","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200103","Nevada","Mexico",6,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200200","Nevada","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200300","Nevada","Mexico",9,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200401","Nevada","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200401","Nevada","Philippines",2,1,0.11,0.0,10810.8,0.0,0.0,0.5,10810.8,0.0
"3200404","Nevada","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200405","Nevada","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200405","Nevada","Somalia",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200406","Nevada","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3200406","Nevada","Somalia",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2900800","Missouri","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2900601","Missouri","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2900600","Missouri","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701202","Minnesota","Mexico",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603300","Michigan","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2700101","Minnesota","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2700200","Minnesota","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2700300","Minnesota","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2700700","Minnesota","Mexico",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2700800","Minnesota","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2700901","Minnesota","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701102","Minnesota","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701102","Minnesota","Somalia",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701103","Minnesota","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701200","Minnesota","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701301","Minnesota","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603212","Michigan","Mexico",28,1,0.11,0.0,16463.6,0.0,0.0,0.036,16463.6,0.0
"2701302","Minnesota","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701303","Minnesota","Mexico",5,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701303","Minnesota","Somalia",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701304","Minnesota","Somalia",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701405","Minnesota","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701405","Minnesota","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701405","Minnesota","Somalia",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701407","Minnesota","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701407","Minnesota","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701407","Minnesota","Somalia",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701408","Minnesota","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603213","Michigan","El Salvador",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603211","Michigan","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2900600","Missouri","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603005","Michigan","Mexico",1,1,0.09,0.0,4266.0,0.0,0.0,1.0,4266.0,0.0
"2602902","Michigan","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602903","Michigan","Bangladesh",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602903","Michigan","India",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602903","Michigan","Mexico",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602904","Michigan","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602904","Michigan","Mexico",4,1,0.12,0.0,4266.0,0.0,0.0,0.25,4266.0,0.0
"2602905","Michigan","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602906","Michigan","India",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2602907","Michigan","India",3,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603002","Michigan","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603003","Michigan","India",4,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603006","Michigan","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603211","Michigan","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603006","Michigan","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603006","Michigan","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603100","Michigan","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603201","Michigan","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603203","Michigan","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603204","Michigan","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603204","Michigan","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603205","Michigan","Mexico",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603206","Michigan","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603208","Michigan","Mexico",6,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2603210","Michigan","Bangladesh",5,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701409","Minnesota","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701409","Minnesota","Somalia",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701410","Minnesota","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2801100","Mississippi","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2702400","Minnesota","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2702500","Minnesota","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2702500","Minnesota","Mexico",2,1,0.11,0.0,8848.0,0.0,0.0,0.5,8848.0,0.0
"2702500","Minnesota","Somalia",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2800100","Mississippi","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2800400","Mississippi","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2800500","Mississippi","Mexico",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2800600","Mississippi","Bangladesh",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2800600","Mississippi","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2800900","Mississippi","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2801000","Mississippi","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2801101","Mississippi","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701410","Minnesota","Somalia",1,1,0.11,0.0,11818.8,0.0,0.0,1.0,11818.8,0.0
"2801300","Mississippi","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2801500","Mississippi","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2801700","Mississippi","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2801800","Mississippi","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2802100","Mississippi","Bangladesh",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2802100","Mississippi","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2900100","Missouri","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2900100","Missouri","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2900400","Missouri","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2900500","Missouri","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2900501","Missouri","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2702300","Minnesota","Somalia",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2702300","Minnesota","Mexico",4,1,0.11,0.0,8216.0,0.0,0.0,0.25,8216.0,0.0
"2702200","Minnesota","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2702000","Minnesota","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701501","Minnesota","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701502","Minnesota","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701502","Minnesota","Somalia",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701503","Minnesota","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701503","Minnesota","Philippines",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701505","Minnesota","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701600","Minnesota","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701603","Minnesota","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701603","Minnesota","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701603","Minnesota","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701604","Minnesota","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701605","Minnesota","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701606","Minnesota","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701607","Minnesota","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701607","Minnesota","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701607","Minnesota","Somalia",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701611","Minnesota","Mexico",5,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701611","Minnesota","Somalia",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701701","Minnesota","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701702","Minnesota","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701703","Minnesota","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701800","Minnesota","Mexico",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2701900","Minnesota","Somalia",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2101705","Kentucky","El Salvador",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2101702","Kentucky","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1212702","Florida","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1700105","Illinois","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1500308","Hawaii","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1600100","Idaho","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1600200","Idaho","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1600300","Idaho","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1600600","Idaho","El Salvador",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1600600","Idaho","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1600701","Idaho","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1600702","Idaho","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1601100","Idaho","Mexico",5,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1601200","Idaho","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1601300","Idaho","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1700105","Illinois","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1500307","Hawaii","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1700105","Illinois","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1700600","Illinois","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1700701","Illinois","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1700800","Illinois","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1701205","Illinois","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1701300","Illinois","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1701500","Illinois","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1701500","Illinois","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1701701","Illinois","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1701900","Illinois","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1701901","Illinois","India",6,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1500307","Hawaii","Philippines",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1500306","Hawaii","Philippines",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1701902","Illinois","Mexico",4,1,0.11,0.0,4266.0,0.0,0.0,0.25,4266.0,0.0
"1304701","Georgia","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304006","Georgia","Bangladesh",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304006","Georgia","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304006","Georgia","Mexico",30,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304100","Georgia","Mexico",6,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304200","Georgia","El Salvador",1,1,0.09,0.0,4368.0,0.0,0.0,1.0,4368.0,0.0
"1304400","Georgia","Mexico",8,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304500","Georgia","El Salvador",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304500","Georgia","Mexico",6,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304600","Georgia","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304600","Georgia","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304600","Georgia","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304701","Georgia","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1500306","Hawaii","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304702","Georgia","Mexico",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304702","Georgia","Somalia",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1305001","Georgia","Mexico",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1500100","Hawaii","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1500100","Hawaii","Philippines",6,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1500200","Hawaii","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1500200","Hawaii","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1500301","Hawaii","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1500302","Hawaii","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1500304","Hawaii","Philippines",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1500305","Hawaii","Philippines",5,1,0.12,0.0,12342.0,0.0,0.0,0.2,12342.0,0.0
"1701901","Illinois","Mexico",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1702000","Illinois","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1304004","Georgia","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1703157","Illinois","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1703117","Illinois","Mexico",6,1,0.11,0.0,20271.4,0.0,0.0,0.167,20271.4,0.0
"1703118","Illinois","Mexico",5,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1703151","Illinois","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1703151","Illinois","Mexico",3,1,0.12,0.0,4266.0,0.0,0.0,0.333,4266.0,0.0
"1703152","Illinois","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1703152","Illinois","Mexico",5,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1703153","Illinois","Mexico",7,2,0.11,0.0,12956.0,0.0,0.0,0.286,12956.0,0.0
"1703154","Illinois","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1703155","Illinois","El Salvador",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1703155","Illinois","Philippines",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1703156","Illinois","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1703158","Illinois","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1703114","Illinois","Mexico",5,1,0.12,0.0,4266.0,0.0,0.0,0.2,4266.0,0.0
"1703158","Illinois","Mexico",5,1,0.11,0.0,4266.0,0.0,0.0,0.2,4266.0,0.0
